,result,table,_start,_stop,_time,_value,_field,_measurement
205,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:00+07:00,3.0,HT_LI_2180B.PV,irv_check
206,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:01+07:00,3.0,HT_LI_2180B.PV,irv_check
207,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:02+07:00,3.0,HT_LI_2180B.PV,irv_check
208,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:03+07:00,3.0,HT_LI_2180B.PV,irv_check
209,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:04+07:00,3.0,HT_LI_2180B.PV,irv_check
210,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:05+07:00,3.0,HT_LI_2180B.PV,irv_check
211,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:06+07:00,3.0,HT_LI_2180B.PV,irv_check
212,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:07+07:00,3.0,HT_LI_2180B.PV,irv_check
213,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:08+07:00,3.0,HT_LI_2180B.PV,irv_check
214,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:09+07:00,3.0,HT_LI_2180B.PV,irv_check
215,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:10+07:00,3.0,HT_LI_2180B.PV,irv_check
216,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:11+07:00,3.0,HT_LI_2180B.PV,irv_check
217,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:12+07:00,3.0,HT_LI_2180B.PV,irv_check
218,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:13+07:00,3.0,HT_LI_2180B.PV,irv_check
219,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:14+07:00,3.0,HT_LI_2180B.PV,irv_check
220,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:15+07:00,3.0,HT_LI_2180B.PV,irv_check
221,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:16+07:00,3.0,HT_LI_2180B.PV,irv_check
222,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:17+07:00,3.0,HT_LI_2180B.PV,irv_check
223,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:18+07:00,3.0,HT_LI_2180B.PV,irv_check
224,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:19+07:00,3.0,HT_LI_2180B.PV,irv_check
225,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:20+07:00,3.0,HT_LI_2180B.PV,irv_check
226,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:21+07:00,3.0,HT_LI_2180B.PV,irv_check
227,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:22+07:00,3.0,HT_LI_2180B.PV,irv_check
228,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:23+07:00,3.0,HT_LI_2180B.PV,irv_check
229,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:24+07:00,3.0,HT_LI_2180B.PV,irv_check
230,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:25+07:00,3.0,HT_LI_2180B.PV,irv_check
231,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:26+07:00,3.0,HT_LI_2180B.PV,irv_check
232,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:27+07:00,3.0,HT_LI_2180B.PV,irv_check
233,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:28+07:00,3.0,HT_LI_2180B.PV,irv_check
234,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:29+07:00,3.0,HT_LI_2180B.PV,irv_check
235,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:30+07:00,3.0,HT_LI_2180B.PV,irv_check
236,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:31+07:00,3.0,HT_LI_2180B.PV,irv_check
237,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:32+07:00,3.0,HT_LI_2180B.PV,irv_check
238,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:33+07:00,3.0,HT_LI_2180B.PV,irv_check
239,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:34+07:00,3.0,HT_LI_2180B.PV,irv_check
240,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:35+07:00,3.0,HT_LI_2180B.PV,irv_check
241,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:36+07:00,3.0,HT_LI_2180B.PV,irv_check
242,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:37+07:00,3.0,HT_LI_2180B.PV,irv_check
243,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:38+07:00,3.0,HT_LI_2180B.PV,irv_check
244,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:39+07:00,3.0,HT_LI_2180B.PV,irv_check
245,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:40+07:00,3.0,HT_LI_2180B.PV,irv_check
246,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:41+07:00,3.0,HT_LI_2180B.PV,irv_check
247,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:42+07:00,3.0,HT_LI_2180B.PV,irv_check
248,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:43+07:00,3.0,HT_LI_2180B.PV,irv_check
249,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:44+07:00,3.0,HT_LI_2180B.PV,irv_check
250,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:45+07:00,3.0,HT_LI_2180B.PV,irv_check
251,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:46+07:00,3.0,HT_LI_2180B.PV,irv_check
252,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:47+07:00,3.0,HT_LI_2180B.PV,irv_check
253,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:48+07:00,3.0,HT_LI_2180B.PV,irv_check
254,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:49+07:00,3.0,HT_LI_2180B.PV,irv_check
255,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:50+07:00,3.0,HT_LI_2180B.PV,irv_check
256,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:51+07:00,3.0,HT_LI_2180B.PV,irv_check
257,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:52+07:00,3.0,HT_LI_2180B.PV,irv_check
258,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:53+07:00,3.0,HT_LI_2180B.PV,irv_check
259,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:54+07:00,3.0,HT_LI_2180B.PV,irv_check
260,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:55+07:00,3.0,HT_LI_2180B.PV,irv_check
261,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:56+07:00,3.0,HT_LI_2180B.PV,irv_check
262,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:57+07:00,3.0,HT_LI_2180B.PV,irv_check
263,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:58+07:00,3.0,HT_LI_2180B.PV,irv_check
264,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:59+07:00,3.0,HT_LI_2180B.PV,irv_check
265,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:00+07:00,3.0,HT_LI_2180B.PV,irv_check
266,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:01+07:00,3.0,HT_LI_2180B.PV,irv_check
267,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:02+07:00,3.0,HT_LI_2180B.PV,irv_check
268,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:03+07:00,3.0,HT_LI_2180B.PV,irv_check
269,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:04+07:00,3.0,HT_LI_2180B.PV,irv_check
270,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:05+07:00,3.0,HT_LI_2180B.PV,irv_check
271,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:06+07:00,3.0,HT_LI_2180B.PV,irv_check
272,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:07+07:00,3.0,HT_LI_2180B.PV,irv_check
273,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:08+07:00,3.0,HT_LI_2180B.PV,irv_check
274,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:09+07:00,3.0,HT_LI_2180B.PV,irv_check
275,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:10+07:00,3.0,HT_LI_2180B.PV,irv_check
276,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:11+07:00,3.0,HT_LI_2180B.PV,irv_check
277,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:12+07:00,3.0,HT_LI_2180B.PV,irv_check
278,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:13+07:00,3.0,HT_LI_2180B.PV,irv_check
279,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:14+07:00,3.0,HT_LI_2180B.PV,irv_check
280,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:15+07:00,3.0,HT_LI_2180B.PV,irv_check
281,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:16+07:00,3.0,HT_LI_2180B.PV,irv_check
282,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:17+07:00,3.0,HT_LI_2180B.PV,irv_check
283,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:18+07:00,3.0,HT_LI_2180B.PV,irv_check
284,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:19+07:00,3.0,HT_LI_2180B.PV,irv_check
285,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:20+07:00,3.0,HT_LI_2180B.PV,irv_check
286,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:21+07:00,3.0,HT_LI_2180B.PV,irv_check
287,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:22+07:00,3.0,HT_LI_2180B.PV,irv_check
288,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:23+07:00,3.0,HT_LI_2180B.PV,irv_check
289,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:24+07:00,3.0,HT_LI_2180B.PV,irv_check
290,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:25+07:00,3.0,HT_LI_2180B.PV,irv_check
291,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:26+07:00,3.0,HT_LI_2180B.PV,irv_check
292,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:27+07:00,3.0,HT_LI_2180B.PV,irv_check
293,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:28+07:00,3.0,HT_LI_2180B.PV,irv_check
294,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:29+07:00,3.0,HT_LI_2180B.PV,irv_check
295,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:30+07:00,3.0,HT_LI_2180B.PV,irv_check
296,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:31+07:00,3.0,HT_LI_2180B.PV,irv_check
297,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:32+07:00,3.0,HT_LI_2180B.PV,irv_check
298,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:33+07:00,3.0,HT_LI_2180B.PV,irv_check
299,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:34+07:00,3.0,HT_LI_2180B.PV,irv_check
300,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:35+07:00,3.0,HT_LI_2180B.PV,irv_check
301,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:36+07:00,3.0,HT_LI_2180B.PV,irv_check
302,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:37+07:00,3.0,HT_LI_2180B.PV,irv_check
303,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:38+07:00,3.0,HT_LI_2180B.PV,irv_check
304,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:39+07:00,3.0,HT_LI_2180B.PV,irv_check
305,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:40+07:00,3.0,HT_LI_2180B.PV,irv_check
306,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:41+07:00,3.0,HT_LI_2180B.PV,irv_check
307,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:42+07:00,3.0,HT_LI_2180B.PV,irv_check
308,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:43+07:00,3.0,HT_LI_2180B.PV,irv_check
309,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:44+07:00,3.0,HT_LI_2180B.PV,irv_check
310,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:45+07:00,3.0,HT_LI_2180B.PV,irv_check
311,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:45.183304+07:00,3.0,HT_LI_2180B.PV,irv_check
312,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:22+07:00,-2.0,HT_PI_2190A.PV,irv_check
313,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:23+07:00,-2.0,HT_PI_2190A.PV,irv_check
314,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:24+07:00,-2.0,HT_PI_2190A.PV,irv_check
315,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:25+07:00,-2.0,HT_PI_2190A.PV,irv_check
316,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:26+07:00,-2.0,HT_PI_2190A.PV,irv_check
317,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:27+07:00,-2.0,HT_PI_2190A.PV,irv_check
318,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:28+07:00,-2.0,HT_PI_2190A.PV,irv_check
319,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:29+07:00,-2.0,HT_PI_2190A.PV,irv_check
320,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:30+07:00,-2.0,HT_PI_2190A.PV,irv_check
321,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:31+07:00,-2.0,HT_PI_2190A.PV,irv_check
322,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:32+07:00,-2.0,HT_PI_2190A.PV,irv_check
323,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:33+07:00,-2.0,HT_PI_2190A.PV,irv_check
324,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:34+07:00,-2.0,HT_PI_2190A.PV,irv_check
325,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:35+07:00,-2.0,HT_PI_2190A.PV,irv_check
326,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:36+07:00,-2.0,HT_PI_2190A.PV,irv_check
327,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:37+07:00,-2.0,HT_PI_2190A.PV,irv_check
328,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:38+07:00,-2.0,HT_PI_2190A.PV,irv_check
329,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:39+07:00,-2.0,HT_PI_2190A.PV,irv_check
330,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:40+07:00,-2.0,HT_PI_2190A.PV,irv_check
331,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:41+07:00,-2.0,HT_PI_2190A.PV,irv_check
332,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:42+07:00,-2.0,HT_PI_2190A.PV,irv_check
333,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:22:42.822381+07:00,-2.0,HT_PI_2190A.PV,irv_check
334,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:46+07:00,-2.0,HT_PI_2190A.PV,irv_check
335,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:47+07:00,-2.0,HT_PI_2190A.PV,irv_check
336,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:48+07:00,-2.0,HT_PI_2190A.PV,irv_check
337,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:49+07:00,-2.0,HT_PI_2190A.PV,irv_check
338,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:50+07:00,-2.0,HT_PI_2190A.PV,irv_check
339,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:51+07:00,-2.0,HT_PI_2190A.PV,irv_check
340,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:52+07:00,-2.0,HT_PI_2190A.PV,irv_check
341,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:53+07:00,-2.0,HT_PI_2190A.PV,irv_check
342,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:54+07:00,-2.0,HT_PI_2190A.PV,irv_check
343,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:55+07:00,-2.0,HT_PI_2190A.PV,irv_check
344,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:56+07:00,-2.0,HT_PI_2190A.PV,irv_check
345,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:57+07:00,-2.0,HT_PI_2190A.PV,irv_check
346,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:58+07:00,-2.0,HT_PI_2190A.PV,irv_check
347,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:59+07:00,-2.0,HT_PI_2190A.PV,irv_check
348,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:00+07:00,-2.0,HT_PI_2190A.PV,irv_check
349,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:01+07:00,-2.0,HT_PI_2190A.PV,irv_check
350,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:02+07:00,-2.0,HT_PI_2190A.PV,irv_check
351,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:03+07:00,-2.0,HT_PI_2190A.PV,irv_check
352,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:04+07:00,-2.0,HT_PI_2190A.PV,irv_check
353,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:05+07:00,-2.0,HT_PI_2190A.PV,irv_check
354,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:06+07:00,-2.0,HT_PI_2190A.PV,irv_check
355,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:07+07:00,-2.0,HT_PI_2190A.PV,irv_check
356,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:08+07:00,-2.0,HT_PI_2190A.PV,irv_check
357,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:09+07:00,-2.0,HT_PI_2190A.PV,irv_check
358,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:10+07:00,-2.0,HT_PI_2190A.PV,irv_check
359,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:11+07:00,-2.0,HT_PI_2190A.PV,irv_check
360,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:12+07:00,-2.0,HT_PI_2190A.PV,irv_check
361,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:13+07:00,-2.0,HT_PI_2190A.PV,irv_check
362,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:14+07:00,-2.0,HT_PI_2190A.PV,irv_check
363,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:15+07:00,-2.0,HT_PI_2190A.PV,irv_check
364,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:16+07:00,-2.0,HT_PI_2190A.PV,irv_check
365,_result,63,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:17+07:00,-2.0,HT_PI_2190A.PV,irv_check
